time,series_0,series_1,series_2,series_3,series_4,series_5,series_6,series_7,series_8,series_9,series_10,series_11,series_12,series_13,series_14,series_15,series_16,series_17,series_18,series_19,series_20,series_21,series_22,series_23,series_24,series_25,series_26,series_27,series_28,series_29,series_30,series_31,series_32,series_33,series_34,series_35,series_36,series_37,series_38,series_39,series_40,series_41,series_42,series_43,series_44,series_45,series_46,series_47,series_48,series_49,series_50,series_51,series_52,series_53,series_54,series_55,series_56,series_57,series_58,series_59,series_60,series_61,series_62,series_63,series_64,series_65,series_66,series_67,series_68,series_69,series_70,series_71,series_72,series_73,series_74,series_75,series_76,series_77,series_78,series_79,series_80,series_81,series_82,series_83,series_84,series_85,series_86,series_87,series_88,series_89,series_90,series_91,series_92,series_93,series_94,series_95,series_96,series_97,series_98,series_99
0.0,0.102396099607441,13.473357301510287,0.30685669968150286,0.6088105189769696,0.9543368547536255,-0.7669578209011323,0.21035888599038308,0.06986188465179934,0.05282279933272452,0.5322551997915684,-10.407341968299196,-37.993905114131444,-1.1022909496754545,0.977215101096348,-0.7866019549824264,0.2670496727790502,19.793364515628756,-0.7974845693019246,-7.531583484880466,15.445729761457132,0.8265021932567047,0.7177552799414714,0.6279567514400173,1.1893563135303447,44.26525871458873,0.9035262820008487,-0.5095394545066116,-0.6150788998723222,-39.43025401068467,-41.971266197136146,-0.8267181526896107,-19.859063130108815,-1.2185463826336878,0.07730078936646387,-0.5746907280495295,0.15187977415709622,-15.580599045407036,-17.461614097580917,-0.20031862306030193,0.8457801093050555,10.755682369653368,-0.9157713420134954,-0.5268158220669467,28.37133596260412,-0.2360508999390033,-15.201379962155233,0.6195533969393605,-23.05377436650976,1.9304342945497766,-14.779419139878707,0.3215260870399054,14.142752252056388,1.1620184578406456,1.3881493730465893,1.4105728408918143,0.9095380472430453,-1.2711242109019445,0.7369068068591321,-1.2389010496140822,-24.544589202503072,-0.10589510514965177,0.44329449258234144,-0.5817287947164633,0.9985715666142744,0.4016686896869913,0.9381194997661874,0.891492269016359,0.05607870216062291,0.29612619625569314,-14.271814775975376,-0.48055358350220323,-0.02346376402884609,-0.6359331856403312,-0.47175866984964665,0.06042014306621227,-1.3592871874184718,-0.12695186072968653,-17.011777096993143,-0.33471677567670166,-16.66710080658974,41.438226795384885,1.4333304294977576,0.2893356148956325,-0.8079635524464888,0.07610287825618303,-1.0448355500160427,-0.6076254783735517,-1.0870809041590384,1.0379749354465309,17.38561441646314,-0.17595644443143632,0.5555992944188446,0.8351861477201441,1.8042998873152865,0.4219814147175766,22.39708207244898,-0.42533143730302625,0.46077120722342624,-0.29684476633247947,-1.4994435375245971
0.1001001001001001,0.16181514222338741,13.59943442518347,0.2264711625977332,0.7289087190964068,1.7799948941951704,-0.8156042776613752,0.30031841574448437,-0.09056581509927072,-0.15016815851155785,0.39198977028403004,-10.469089452399029,-38.144711568381034,-0.7729444243122534,0.888757383654153,-0.8784175284710525,0.6154395687639402,19.779335932346182,-0.9034760671192412,-7.561263304491318,15.391301611417529,0.7441664017218049,0.3135542727351677,0.7999219932665758,1.2864832255524778,44.24642088586024,0.7463672363650462,-0.6397213966881778,-0.6183870601128988,-38.39526770312766,-41.92163176365332,-0.6172465718876268,-19.695592299743822,-1.390384974938364,0.2190358271059742,-0.9523023562075114,-0.02135615028151639,-15.427456697136657,-17.2058060911237,-0.27171795387614206,0.9036427494072469,10.8250166631478,-0.6415032676892507,-0.14053440362510855,28.427739714890052,-0.3513591426015927,-15.16653991615693,0.35141145411749,-23.152580782281643,-0.005310577068534772,-14.699733436195299,-0.06955091750938318,14.06463123936164,1.057321720839345,0.9068162953738694,1.350385931184789,1.2185981350151085,-1.4602962626934077,1.547378894609396,-1.3465911828171448,-24.42813464705689,0.10979057205712293,1.0041370576624085,-0.24089339877873986,1.0481231440434446,0.4905710626083176,0.7971448559757899,0.4827474963403821,0.06444059775416881,0.45079379251604934,-14.14130434582578,-0.478493519638009,-1.2871797657388566,-0.6081574438902538,-0.6800118726569536,0.09379115120757052,-1.502500253639284,-0.13785094837303424,-17.271764674154035,0.08435130318216905,-16.80223490698276,41.86788280504177,1.205014421051976,0.20362119976773457,-0.126055314253029,0.26187586191687523,-1.5657578680325421,-0.8014100827469821,-1.1635653390245444,0.565055110165482,17.44297509424134,-0.4864968471970874,0.0812429735046899,0.8774816516511188,0.5907092317919623,-0.2627481710647579,22.327810739979654,-0.6249873957553185,0.7951325560577267,-0.23924767291916665,-1.4757070184156877
0.2002002002002002,0.4462299215891274,13.558470341434571,0.423647734445588,0.7607303821517989,0.3869779611584615,-0.7988389937541951,0.09358552022625408,-0.23356849895638437,-0.05962240018568846,0.3274690530840733,-10.511581878725226,-38.5868495298217,-0.8992686453978453,1.0145491194721878,-0.9976447954708945,0.7387540987124307,19.34715635896889,-0.6909633462610988,-7.549700079281372,15.776233649044258,0.47519610510367283,-0.15606031334744414,0.667019216128212,1.331685689172312,44.03671492038075,0.5519522687708697,-0.6262852532684664,-0.45563212349874394,-39.025421340332166,-41.7863640343704,-0.390044786652353,-19.703303099772373,-1.032332042500721,0.2536872478575899,-1.0097199034977278,-0.11651521722044345,-15.6192672195777,-17.17992488465985,0.03602515115742638,0.2857448684501123,10.88170688903719,-1.0635599400918556,-0.3660149372074607,28.2753743815145,-0.2135620903599942,-15.060351832723113,0.15426501671701381,-23.38277464665516,0.4405024070693229,-14.640575952672844,-0.040363391140743096,13.991303852776149,1.0661398796847843,1.2810262175855611,1.2984744937100676,0.9563915505244419,-1.4729008060974336,2.5180773664561404,-1.0334294487542206,-24.55631024650557,0.25960149631033946,1.2119140567213345,0.39411704482269916,1.2771589644122598,0.8289189509480283,0.9981906036412294,-0.3255495700234568,-0.1534867483133956,1.8033077086570444,-14.462815378276373,-0.6097653088979471,-1.6951510365224631,-0.6670316816390829,-0.5651046381711053,-0.1285911106807638,-1.457739844601762,0.01839703893447736,-17.37478503423101,-0.05127569415062297,-16.735690265657365,42.00285437434636,1.1841892303803219,-0.9744618842169588,0.4622955793739204,0.23126383783582685,-1.7876743355149685,-0.6428590075215425,-0.8126223593106067,0.1731182879137928,17.366221423116794,-0.5270237406259025,0.5109750535867277,0.7152965976314147,1.7550630399320426,-0.19397896857132535,22.240616718888198,-0.2380697059953727,0.6811283848163007,-0.32653411323600756,-1.4724722024152392
0.3003003003003003,0.3719208231600569,13.619787858855943,0.4415814876987648,0.849436377761551,0.5347578542103364,-0.5812436666078062,-0.02773350935313669,-0.37248314493801277,-0.2509942779706648,0.19560970025659558,-10.421265547126431,-38.43124663848317,-0.8329211922875194,0.973024678371158,-0.9635942000415358,0.7335823781900097,19.529529899105484,-0.6175140300873581,-7.451685897368596,15.634815821193689,0.7166103494293359,0.08521393375728284,0.5789616230695395,1.385238505965772,44.32191093902011,0.5564812220132508,-0.6429176200162676,-0.4781746567284223,-38.76204385193424,-41.77798427759754,-0.4059143733421329,-19.8853638018963,-1.53098384748785,0.4327424316483496,-1.0874907113405738,-0.23532910166746107,-15.728765818135386,-17.022145495520032,0.14123204762648772,-0.1480704202438715,10.912639555229008,-0.4831075343738096,-0.2797658665185536,28.067400050034916,-0.07777475414615963,-14.97127274708738,0.17716357490280582,-23.794012713051625,-0.19665961701759765,-14.627284032231355,0.03753620016852441,13.828603401638315,0.9391814756104266,0.7538291165366423,1.0017571840243906,0.966918243117061,-1.495892199636928,0.13036146743162969,-1.1111530361276902,-24.557336107724407,0.44937341093738814,1.3052365847952356,0.8039604625399774,1.308851033779666,0.7667858221338381,0.970959526075002,0.7457776056332792,0.26840534974615915,1.13950602296759,-14.424892814744211,-0.4533223014700981,1.0272748837418977,-0.5981205414520147,-0.5782120094184429,-0.3631581719045148,-1.474730659457683,0.02876098877548805,-17.548294049913395,0.3455637783679196,-16.609749697640193,42.30584777464858,1.0127150057640666,-0.6464042796364531,-0.7849992627715385,0.4053389719576058,-1.9573578668898917,-0.7077314822522625,-0.6184394746871398,0.13478966948616355,17.35364381211493,-0.5140785937398451,0.9532614604091189,0.6038062365043926,1.7110444827297229,0.345670596222131,21.880059974290745,-0.501853973879884,1.0110906479909585,-0.5300234676508079,-1.5196281777417853
0.4004004004004004,0.4169550894769458,13.819466213223178,0.3858789969795976,0.8094736416060463,0.19419908137521613,-0.6327604102056622,-0.06618938360191781,-0.4368979264328,-0.21951716773948027,0.2364050575252094,-10.455974083526964,-38.537264746557994,-0.4402671683297844,0.98516591097331,-0.7965169296177033,1.030853278024095,19.50178885288743,-0.33699578664458574,-7.531466785994828,15.70678835020948,0.6926537979920071,-0.056367185103539386,0.7080502994981869,1.2303880715253759,44.3074905459035,0.5141504813955968,-0.8297619777370837,-0.2768750262977908,-39.864546533089296,-42.054688150382674,-0.19539770188786343,-19.62854073112391,-0.6668400600809183,0.437704073672691,-1.2941686413287141,-0.38423831542986436,-15.84289313673363,-17.095554402969793,-0.0117930418515333,0.11296992689089157,11.181913396574505,-0.7317094404632796,-0.13191819243062566,28.009876263808675,-0.18158799715780544,-15.203323172898138,-0.24227355482744223,-23.795369697314946,0.5326619121274199,-14.79260272558152,-0.43430922174300635,13.744651267536183,0.7336994877088827,1.032516713328404,0.6633319938503771,1.0055494781760614,-1.4291941019954715,1.5527103139546417,-1.163074208912323,-24.998116138584283,0.3602513815572738,2.157525127583904,0.4855837958066832,1.3890614563286037,0.7844150579172176,0.818275548192831,-0.5926301101306162,1.039229559685547,0.923372759511003,-14.635021184603323,-0.6358914289345317,-1.7899341867140504,-0.5053233181851609,-0.7282682358175495,-0.33660265747793383,-1.2750209648004618,0.33348522657798824,-17.913559125446135,0.7367607018867692,-16.93731177029396,42.52370700843155,1.083357862143985,-1.1039929844106156,-1.2289157193463691,0.5912039378425624,-1.598618338094779,-0.8456154827333187,-0.4995771274703447,0.1292255271200038,17.358389838064774,-0.6081601716467416,-0.26175138766164774,0.4949617262330308,0.8901689095854516,0.07178490113795566,21.94527305941348,-0.36995530262509413,1.1495456042630223,-0.17190956194189871,-1.4038869473792026
0.5005005005005005,0.3351295283400119,13.744774826708595,0.4575138071904014,0.9698606545076847,1.7377260766698508,-0.5212662822801687,-0.23366502198037753,-0.7792947858973671,-0.3045166191842455,0.055457048065657155,-10.625522982181298,-38.77774396755795,-0.10659368229863078,1.177331131068069,-0.7665028002099038,1.2600350334421577,19.355710840136453,-0.21951021167527163,-7.392134909909813,15.829188125095964,0.41985883010134817,-0.5600206450399746,0.6592190368772831,1.1492726181829658,44.39653792270219,0.6238607982588388,-0.8402061791264516,-0.1461393717147399,-38.23835834187115,-42.794515992628206,-0.07399870178345481,-20.024320670218223,-0.7732302226007937,0.3862823222070637,-1.1112965466931062,-0.5715655345748674,-16.01663441374193,-16.783334117392787,0.21192015295915545,0.4978947268247924,11.127843989583216,-0.5884838144023057,0.10788272813701213,28.005832241748678,0.03737063668109411,-15.252917738134869,-0.16130687037657782,-23.59010929001902,0.7492600560826678,-14.854773823179793,-0.578636678813155,13.671539583605238,0.4898941271578032,0.6236896188564659,0.42731632577283013,0.7180638871041489,-1.3380123044505683,0.9979171674764438,-1.127915637303997,-25.073653273885057,0.6124043080795831,0.9506790460637955,0.21069406496629756,1.3326927040922083,0.9078418739343468,0.6160721746585233,-0.005707025396650667,0.2367946517444019,1.1848156702056432,-14.602996801808095,-0.5842904690721629,-0.29189013888450155,-0.42797583272470696,-0.7384167558047243,-0.24633920637488366,-1.2784212753086521,0.34007688909895806,-18.131738155532947,0.5792142597010759,-16.948653205581746,42.71963943904131,1.1225347399137375,-0.7494008663781151,-0.665845928179337,0.6139315909357946,-0.3510244037795207,-0.7113634450242765,-0.4745395617309217,0.08911461112072555,17.043115555789548,-0.8319987815510557,0.003883283940490978,0.6833302437017313,1.504905982525314,-0.8515170444682438,21.785145878569214,-0.5279562205001957,1.1058613938932218,0.09401749759357601,-1.2612685801318955
0.6006006006006006,0.5508511066275609,13.722857409775223,0.6898097660194509,0.9056406490233825,0.31600500682906285,-1.70056781514093,-0.17675323408092167,-0.8712589477973793,-0.269794148710664,0.13812288546959714,-10.509813621634377,-38.96243558007577,0.05676998226380709,1.0782212243122218,-0.6154496048778811,1.272214671788076,19.20479287159706,-0.04879074545156148,-7.445409544167253,15.927475068388402,0.12577084141603234,-1.3907706927640948,0.6127330291271134,1.1427639814235542,44.67692868250202,0.535310622953493,-0.8734667546321897,-0.32270891394803536,-38.62450210302194,-42.08665149232759,-0.08786514827037227,-20.01696608895731,-0.5334073869651175,0.536422706369482,-1.1980663167489025,-0.6013337726803939,-16.07722497939922,-16.70503964609734,0.25714987360268926,0.2023093590033361,11.206324588744613,-0.3945122257726694,0.10084675034992129,27.88249267312747,0.05927889835703985,-14.779921226060525,-0.18187926723402636,-24.036456397627614,-0.06050329545822768,-15.056915336608315,-0.5347173391844389,13.537213794394258,0.2916143290531275,0.4617873828815542,0.3175257941475329,0.6768499081529697,-1.3653584885217034,0.11570665841401201,-1.2005722204005762,-25.303616165084694,0.5982322188261081,0.48277554453046984,0.5040753523593275,1.340437242179031,0.8269324239697813,0.6355904478059669,-0.27938572789323757,0.651308098041393,1.5360732273095201,-14.634170035194018,-0.5757473384058003,-2.079695919616809,-0.397326845161038,-0.8827674756174635,-0.5313505264474208,-0.918616502619358,0.684901519703276,-18.18592362231184,-0.10988921757874637,-16.965389255579737,42.860568383437744,1.154026437124378,-0.8615679420123709,-0.9785986593759174,0.7036266675477958,-0.31270994621117565,-0.6983566038696304,-0.012238134228936964,0.8225763322487245,16.842979689306176,-0.5336107352044138,0.60087350495043,0.5386880640444724,1.1628678027911798,-0.021836169860243948,21.6569298101458,-0.2792693454538655,1.1130598837242927,-0.08742536625700831,-1.3512185704626618
0.7007007007007008,0.3913306671122928,13.933468973737346,0.610200423432576,1.1567929236561294,1.4815264126147876,-0.6824838894208036,-0.3844695768971672,-0.8650082252930367,-0.6029604194160342,-0.0302593193732034,-10.56529013712908,-39.22771189986014,0.18758537265008374,0.970070835009651,-0.7598713527440579,1.3778939751440988,19.27394362277555,-0.17082078577137885,-7.7035885805465965,15.860402656604204,0.24414354559573298,-0.19337998109398546,0.710020995642898,0.5877157205097888,44.6019034386002,0.49060424226334304,-0.8523033692334945,0.03017971224572749,-39.59089075374199,-41.72177956564615,0.2180726521977348,-19.979981076320858,-0.8663019101319305,0.4030216162278249,-1.1924712317862858,-0.8232680646857913,-15.920432989674621,-16.623237307549452,0.28310625215380514,-0.3470969082899103,11.299643313118326,-0.2909024961149718,0.14101970210875608,27.84602452235762,0.2365122979860949,-14.83393127795389,-0.5031808863739835,-23.906918791424786,0.19239711950902771,-15.127175685307222,-0.5483723999860521,13.900901310088933,0.31223639327722985,0.6809781382903574,-0.17172906773304894,0.47873761681333854,-1.1220789862962863,-0.04779307927538673,-1.0792174098787273,-25.44985839206435,0.6092378237126894,1.044967671913524,0.6415396730110818,1.2045743380786327,1.0044011231956294,0.6391367279911532,-0.2843399657757927,1.6437644432986886,1.6495197011056448,-14.787550925327931,-0.3977156966072122,-0.6440658588471316,-0.10853128445690438,-0.5635367355666776,-0.5771096965416068,-0.8532226448799923,0.42691197715455254,-18.312125183913448,0.7132514543616516,-16.580359249405845,43.08345511197774,0.7938054347950547,-0.9416489022002876,-0.3628666158640699,0.8420544137434134,-1.1726994637470065,-0.5477379713197423,0.21692353694994088,-0.16291375826727608,16.87140320586472,-0.8282841656568215,-0.27104484725620903,0.3816247264603521,1.1200497863035985,0.6261575842812932,21.480674855390856,-0.4108390784690487,1.1409971439246562,0.060534600550696024,-0.9926423459792787
0.8008008008008008,0.6054581584299172,13.91275228698052,0.8701921536189143,0.6921192656047934,0.14604794999873594,-1.731393648787606,-0.3418465365962281,-1.104555260213185,-0.1723389878550563,-0.012770374278503971,-10.474879289374316,-39.263076200447195,0.41160636311828613,1.2735263129335965,-0.66344764199527,1.3774399155031363,19.23202284612825,0.193628921355717,-7.649441848556554,15.8618739947061,0.037151814458915175,-0.9322355139180012,0.6045819949755354,0.5587326492716116,44.666412678861164,0.5278414190599712,-0.8001712363341938,-0.13792850645692398,-39.09035744705144,-41.3638045167509,0.36173461549775726,-20.092542693725694,-0.7496176554959771,0.6861883348070392,-1.0340714056976525,-0.7337183793494482,-15.764449374068104,-16.45343997388443,0.28185345384978155,-0.3814731899472489,11.046248262403159,-0.02406784863808506,0.3459739070125115,27.445892505972925,0.28639372083088105,-14.99921468077477,-0.43542449447150544,-24.04936157492444,0.09442660466010933,-15.21997130132511,-0.7165503451329942,13.775820961230464,-0.16374996704874073,0.2753681430633291,-0.43253687735001006,0.6028701903432467,-1.1336341232399534,0.061086842217794465,-1.1172103386255898,-25.760842302896286,0.5786460290970925,0.18127068654090417,0.003100491229672764,1.1702807124572723,0.9612710421265394,0.3525504784385517,-0.2018849324086179,1.0753297656164227,1.265855633842762,-15.017921226124917,-0.29855296722411184,-0.12960869934464958,-0.34317004592725914,-0.5611138627075827,-0.5799342490336694,-0.4416712726608196,0.6130082344902015,-18.636244313408554,0.7182430526214065,-16.70481098473672,43.16877297332887,0.871149560035197,-1.797349688940423,-1.5783590298528103,0.9003977917309757,-0.418102568699416,-0.49365433327703734,0.4062953223786918,0.10973164005933944,16.560442839172147,-0.8020283511099946,0.12318377804375372,0.299990506228564,0.6939413781907049,0.5635299498467525,21.20549440843413,-0.5829824073142547,1.3662538716321,-0.1360399616788303,-0.8092425982378738
0.9009009009009009,0.7530978091995353,13.79638662168129,0.6692155781959128,0.8531490594788143,1.0487895973101715,-1.0172214497115188,-0.2716559341785514,-0.9667156039388969,-0.407708101096826,-0.18060285288067035,-10.270659434229426,-39.400222506085065,0.4755478123823879,0.9066137486506155,-0.4604457395809033,1.3306539955430794,19.045862010689206,0.4890704010241181,-7.575945567208516,16.065873715619922,0.08973953245738774,-0.1617136148984505,0.544264873278157,0.18362192772943134,44.51173641974527,0.1641614512674497,-0.7298812520616984,0.15345006099862818,-38.36265368866879,-41.57556853884878,0.5858527992656404,-20.23202546969623,-0.6045225230388024,0.6917311428406153,-0.7245857198767445,-0.7155757704408476,-16.14299917897628,-16.363600672003034,0.33961057413973916,-0.4237517838174174,10.954697604583657,0.2536880276861129,0.3642915812850518,27.525328838229207,0.37019955680680955,-14.88425582618725,-0.6388712227592622,-23.99487296615315,0.13136258794162003,-15.40561525822725,-0.6333706655553571,13.67767226448886,-0.4461323226639217,1.1496648169749093,-0.4877860321879364,0.48884294261044037,-1.2930263761195155,-0.6373741239576252,-0.8554735187651435,-25.921371227213807,0.5952375446288742,-0.3408317344246172,0.21404300474237903,1.2498771740742711,1.072727796645797,0.16320694897666724,-0.3379092157542705,0.8649242043535063,0.7381494271383923,-15.181367622966775,-0.13949187780517008,-0.5012259005956882,-0.20110307746468856,-0.7210140218519793,-0.6859925581412557,-0.15304802505790965,0.8217256801758901,-18.576107185083412,1.3166923574877756,-16.628800660154578,43.29906346521494,0.7109139407825771,-1.371503380114782,-0.059771077617011725,0.7966499277294546,-0.5677416939454519,-0.5841655599579814,0.4992814476996927,-0.9984958544822714,16.42339677594769,-1.0603192225713527,0.7933139535694567,0.2552803496386521,1.1599372430206263,0.643093305762387,21.09609503407897,-0.38309807359592024,1.17979624705734,0.18138953546838166,-0.6849983907477587
